,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
20,19dace13-3bbe-4a8c-a05b-cccccf33043c,뚱이,https://play-lh.googleusercontent.com/a-/ACNPEu9UhFRyYRsyvvTdxozBbeWoaO4xBH7HNTHYD-G7Gg,여러아파트 비교시 시 동 아파트 평형 선택하려할때마다 대기가 너무 깁니다 어플도 홈피도,4,0,8.4,2022-04-09 14:16:09,,
21,388ccc80-989e-4594-b51a-898ba1f66c45,Lee Ashy,https://play-lh.googleusercontent.com/a/ALm5wu3DA_FN0O8FMJ9II6piDI5ml49VRw8aeeaXpKHz=mo,부린이 시절부터 줄곧 아실 사용중인 유저인데요 늘 발전하는 모습을 보면 경이롭고 이 회사에는 개발자와 기획자가 대체 몇명이 근무중이신지 너무 궁금해져요. 대표님이 부동산에 관심이 많으신 것 같던데 그래서그런가 다른 부동산앱과는 다르게 꾸준히 발전해나가는 것 같아서 미래가 기대되는 앱 중 하나이네요. 이번에 업데이트 된 주거형 오피스텔과 아파트 가격 비교하는 기능도 정말 대박이에요 무료로 사용하는 유저로써 죄송하지만 한마디 드리면 늘 지금만큼만 꾸준히 발전하는 아실이 되었으면 좋겠네요!! 늘 감사하고 응원합니다!!,5,0,8.1,2022-03-26 23:07:08,,
22,d028d359-1c73-46c6-befb-a8b12d49513f,Buy K,https://play-lh.googleusercontent.com/a-/ACNPEu916kOZjwRPQRau8Pk1DWXYKXLrAxK4Xmno1kql,태블릿에서 가로보기 모드가 왜 안되나요??? 업데이트좀 해주세요,4,0,7.9,2022-03-25 16:57:51,,
23,c81010c5-97f9-4561-aac0-82aac51ec863,su J,https://play-lh.googleusercontent.com/a-/ACNPEu-UrtwdAQKbsIONuFrfyQ0DP0Em6K9djQELUJgfUA,송파 호반써밋1차 실거래가 계속 오류납니다..,5,0,7.9,2022-03-12 12:32:18,,
24,64fff4f7-56d8-48f0-b4a2-e88044d68d12,배형진,https://play-lh.googleusercontent.com/a-/ACNPEu_-XaoYLvVChmBXix_rJXCPrYWplak-evi_Ct5b,[문의사항] 재계약을 앞둔 세입자입니다. 거주 중인 아파트를 검색했더니 계약금액이 다른데... 차이가 나는 건 왜일까요? 더불어서 '아실'에 거래내역을 중개인이 의도적으로 안 올릴 수(내역이 없을 수)도 있나요?,4,6,7.9,2022-03-09 14:58:27,,
25,988bb5a9-d469-4cb5-bbcf-8ca8b5729921,GreatOceanRoad AUS,https://play-lh.googleusercontent.com/a/ALm5wu1M4-eGdiis4sX343atOrAdxPW7kbHRX8zKQksS=mo,왜 텝 A7에서는 않되나요?,1,0,7.9,2022-03-04 22:55:43,,
26,108d2506-a7a4-4dad-9a64-98870b76ba10,mi kang,https://play-lh.googleusercontent.com/a/ALm5wu2DOizIrg3GzLP-A06FYeSI31iAkUS0aigc_P05=mo,요즘 거래 업데이트가 느려요,2,0,,2022-03-02 05:00:48,,
27,a2d88248-ec3f-496f-9a31-83e8afc91e5a,SH Yoo,https://play-lh.googleusercontent.com/a/ALm5wu1_20cJpeXRHYM_uBB7-HMyMHcJrcE4ZoXSC5yE=mo,폰을 변경하고 스마트스위치나 구글 백업으로 세팅해놓은 설정 이동이 안 되네요. 구글드라이브 등을 이용해 설정 백업이 되었으면 합니다. 관심단지 알림 같은 것들이요. 혹시 제가 사용법을 모르는 거라면 가이드 한 번만 부탁드립니다.,4,11,7.9,2022-02-22 22:49:12,,
28,7165f022-978a-4cbb-92b1-f1c2f110d0b1,김진환,https://play-lh.googleusercontent.com/a/ALm5wu1KbnHy2zSMban1Khe3_ir5B7AdCI-vVLL8dtob=mo,초기 파란화면만 뜨고 열리지 않네요. 재설치 해도 똑같읍니다,1,1,7.9,2022-02-11 04:04:02,,
29,fa0c6528-7e26-4e16-b5b4-6914e1fda1c0,푸르지오,https://play-lh.googleusercontent.com/a/ALm5wu1tpUB63Sf2ZEly2pCP2V6huIQpegD4AybkW_yQ=mo,전매해제아파트 메뉴에 있었는데 사라졌나요,4,0,7.9,2022-01-17 20:35:27,,
30,143fa2b8-95ea-4180-8b8f-a5971a9e9b27,이경,https://play-lh.googleusercontent.com/a/ALm5wu2TMiPmMumAExwJPJQUGq7z7IdBTa1aDT5suvSO=mo,좋아요,5,0,7.9,2022-01-12 09:52:18,,
31,b19564e8-b022-4107-b228-0e939e0ed2d7,윤선화,https://play-lh.googleusercontent.com/a/ALm5wu2U9nUzpQl0pBLeFDcgGN-Mqh4dwFt691NuiOXD=mo,인구추이 검색으로 아파트값 예상해봄,5,0,7.9,2022-01-11 18:54:43,,
32,22268a19-7d9c-4553-97a9-683976cbe294,강대웅,https://play-lh.googleusercontent.com/a/ALm5wu2EcWkyl4dmVevthc1b7eQGazl6BHeU1Y5Wxlfx=mo,공매 검색되는것중에 지나간 수의계약은 안보이게 해주세요,4,0,7.9,2022-01-10 23:40:23,,
33,77e157be-c9e1-4d79-abbd-3cb4e79cb869,김주호,https://play-lh.googleusercontent.com/a/ALm5wu1Bf8anGP1PsefC4Kscqbp4snzJM0ck9kCMtGwI=mo,아실에 직거래라고 뜨는거는 무슨의미인가요??,5,0,7.7,2021-12-30 16:11:51,,
34,5eacda68-60b8-4d65-86a3-08474da384bc,하늘,https://play-lh.googleusercontent.com/a-/ACNPEu9hw6Cxp1mHPyy7iv_BcDEjXk3FZE3sRhRuTzT-,그나마 제일 좋은듯,5,0,7.7,2021-12-22 21:04:14,,
35,c5f3d90a-91c1-4a89-af77-f447bacd1a3b,김종완,https://play-lh.googleusercontent.com/a/ALm5wu1C86-F0jgVTeatjywDPZwkyCtBpwjzL9Xva4OA=mo,매우 유용,5,0,5.6,2021-12-19 12:11:07,,
36,82e0b87f-9788-47c9-a36f-a1f42c381e25,배꽃길,https://play-lh.googleusercontent.com/a/ALm5wu0ND2c1dpkzYjPOMQQ9-Gn-wR1RsLUHhTIBlvjm=mo,앱이 깔려지지가 않습니다,1,0,,2021-11-05 17:34:24,,
37,444e0442-2ea8-42cf-9e17-fe533b3e3531,안녕하세요 오리즈나 아이럽즈 들어오실렝,https://play-lh.googleusercontent.com/a/ALm5wu1zryThEp80dx5Q9dbwYb_iqKNrfe7cGcnVUan1=mo,경매 물건들 중에 낙찰된 경매는 안보이게 하는 법 없나요? 클릭할 때마다 낙찰된거 보면 상당히 불편하네요,4,10,7.0,2021-10-24 11:28:36,,
38,e86fe0f0-8468-4fc1-b5e5-1caf6adf6415,hj h,https://play-lh.googleusercontent.com/a/ALm5wu2tuQl_XRJgQ_sfItx32eMD6koWZwWjEgmAe6Mj=mo,거상샘 세잎님 감사합니다 ^^,5,0,6.7,2021-10-14 22:50:36,,
39,15104f78-0922-4ca0-b825-3fa3942f7545,박유미,https://play-lh.googleusercontent.com/a/ALm5wu0x1Pn6kYmcfGMzFCWQgzA_wvDeUSA6e8XLSqKI=mo,대지지분 기능 짱입니다,5,0,6.8,2021-10-14 22:21:26,,
40,e27f0c52-3e9a-478f-b4f5-ac05a7a27701,Inseon Hwang,https://play-lh.googleusercontent.com/a/ALm5wu0gf8KXFwJg-YPvsAj5G4YgQ1sU2QuSJIS4Q67g=mo,여러가지 기능 활용 넘 좋아요,5,0,6.8,2021-10-13 22:38:32,,
41,c89f823a-f9db-4812-a8dc-26b91a10d704,리치킴,https://play-lh.googleusercontent.com/a/ALm5wu0g7y9SnG2WKiD1jY_hXY30KrJB5nPTSW9-4uaZ=mo,재개발 재건축과 경매 자료까지 들어있어서 아실앱 유용합니다. 아직 익숙치 않아서 계속 보고 있긴하지만 익숙해지면 더 잘 사용할 것 같아요.,5,37,6.8,2021-10-13 22:10:29,,
42,a3ee70ce-1356-4730-a366-f2b04cc0d993,Seonyeong Park,https://play-lh.googleusercontent.com/a/ALm5wu2fZmj5T1ORZ6ALUPPGpY5pJu3zmm91FMr22zgv=mo,아파트 실거래가 앱 도움 많이 받고 있습니다 학군마다 학교마다 성취도를 비교할 수 있어 진로지도에 큰 도움이 됩니다 그러나 제가 거주하고 있는 파주 운정지역은 성취도 비교가 제공되지 않아서 곤란합니다. 꼭 운정신도시도 정보가 제공되었으면 좋겠습니다.,5,69,6.8,2021-10-13 22:05:43,,
43,ca8fc92b-4103-46ee-be86-66253d5589fa,이경희,https://play-lh.googleusercontent.com/a-/ACNPEu-vUU5T0xvWy5YlN6Xewl-aRpA_roxa-6tn02O0Fg,동 제공해주셔서 편리합니다,5,0,6.8,2021-10-13 17:42:25,,
44,532cf6cd-df3c-4eab-8380-ff0dc63f8e7b,강태길,https://play-lh.googleusercontent.com/a/ALm5wu2ylYrsPzJSxbNfnCxvGZD0c9B6LqR6Mf3rdtyb=mo,아파트 관련 유익한 정보가 정말 많습니다~,5,1,6.8,2021-10-13 14:30:26,,
45,05ea8b37-b862-47fd-91e3-a9fb8d22b52e,김태준,https://play-lh.googleusercontent.com/a/ALm5wu0HgzRV8Um2_D2nNpZpd6AkkPCv2T_IPMeGctYo=mo,굿,5,0,6.8,2021-10-13 13:22:24,,
46,e156dbb3-fd02-4492-b201-9a74b28c2c42,이현석,https://play-lh.googleusercontent.com/a/ALm5wu2uMeyU14UNFCkd2IV4q6IvUnpWIA5u7aX31tms=mo,학군리스트에서 리스트선택되면 해당 학교로 좌표좀 이동시켜줘 검색도안되고 학군에따라 아파트보려하는데 맨날 네이버지도로본다 기획자 일하자,2,1,6.7,2021-10-10 15:34:10,,
47,20db3ad4-7e97-4380-9ca5-ed82c9838daf,Shine,https://play-lh.googleusercontent.com/a-/ACNPEu9EFUoPy95Hie4BGCLpLpwbOFSg1ylehlj7aGb_,폰으로 잘 사용하고 있습니다. 그런데 Lenovo p11 테블릿으로 서브용으로 사용하려고 하는데 버전이 맞지 않는다고 합니다. 테블릿은 최신 업데이트 했는데 왜 호환이 안되는 것일까요?,5,53,6.7,2021-10-03 09:05:11,,
48,0d8842a4-7596-4342-9196-afca8baa8cd1,JAM Jam,https://play-lh.googleusercontent.com/a-/ACNPEu9LJ5qUEiJmCqs7oG2WBg2DdhsBteF5ypc-UNzw,서울 아파트 입주물량 맞는건가요? 1년에 만세대도 공급이 안된다고 나오는데 90년도부터 봐도 이상한데 정상맞나요?,1,0,4.9,2021-09-21 18:55:35,,
